종목명,상장유형,공모가,상장일,상장주식수,경쟁률,공모 시가총액,매출총이익률,영업이익률,ROE,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액증가율,영업이익증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA,1개월 후 PER,3개월 후 PER,1개월 후 PBR,3개월 후 PBR,1개월 후 EV/EBITDA,3개월 후 EV/EBITDA,1개월 평균 거래량회전율,1개월 평균 일중변동률,1개월 평균 개인 매도수량 비중,1개월 평균 개인 매수수량 비중,1개월 시가총액회전율,3개월 평균 거래량회전율,3개월 평균 일중변동률,3개월 평균 개인 매도수량 비중,3개월 평균 개인 매수수량 비중,3개월 시가총액회전율,1년전 대비 시장 회전율,1년 전 대비 시장수익률,1년 전 대비 광의통화 증감률,1년 전 대비 고객예탁금 증감률,1달 후 시장 회전율,1달 후 시장수익률,1달 후 광의통화 증감률,1달 후 고객예탁금 증감률,3달 후 시장 회전율,3달 후 시장수익률,3달 후 광의통화 증감률,3달 후 고객예탁금 증감률,상장일 기준 국고3년시장금리,공모가 대비 1개월 수익률,공모가 대비 3개월 수익률,공모가 대비 6개월 수익률,1_3_수익률,3_6_수익률,Cat,종가_PER,종가_PBR,종가_EV/EBITDA,종가 대비 1개월 수익률,종가 대비 3개월 수익률,종가 대비 6개월 수익률
이원컴포텍,신규상장,2000,2009-12-01,5000000,,10000000000,0.153735661,0.067143244,0.154984117,1.531043719,1.204754951,0.685617887,109.8368145,19.84253352,13.36123402,-0.04190046,0.103348448,8.778066771,1.360460924,4.544217014,,,,,,,0.115,6.744583333,98.2425,98.49208333,321.6160952,0.121384615,7.004769231,98.37092308,98.78415385,885.7793485,1003.195946,0.578390655,0.087755899,0.331277221,77.04494593,0.094938598,0.00374082,-0.014119261,256.9586222,0.080995224,0.019964508,0.021546929,4.05,0.2325,0.8625,0.1375,0.511156187,-0.389261745,5,,,,-0.464130435,-0.190217391,-0.505434783
에스앤씨엔진그룹,신규상장,6000,2009-12-04,40000000,,2.4E+11,0.289145348,0.247365017,0.307653525,1.924151859,1.518058349,0.230332594,101.9737118,8.229839284,16.62038799,,,9.998232812,3.075991564,,,,,,,,0.105,6.958181818,92.77590909,96.27045455,240.5834159,0.052769231,5.496153846,93.37076923,93.57276923,352.7098204,1001.494363,0.618727419,0.087755899,0.238826163,77.92698718,0.091929781,0.00374082,0.060252656,256.5717005,0.049542005,0.019964508,0.025309263,4.16,0.1,0.133333333,-0.033333333,0.03030303,-0.147058824,4,,,,-0.087136929,-0.059474412,-0.197786999
셀바스AI,신규상장,9000,2009-12-10,3577166,,32194494000,0.489981913,0.092205224,0.235555284,1.440704819,1.440704819,1.141115893,67.58725044,2.738274189,,0.75776506,1.283829799,28.3200057,6.670926982,25.28903257,70.32801416,74.89068174,16.56613534,17.6408958,61.26510396,65.33969618,0.275454545,10.83227273,93.18636364,92.675,580.288314,0.173076923,8.626,95.79184615,95.62830769,1036.96283,996.71322,0.489865803,0.087755899,0.12516538,86.86714971,0.101154357,0.00374082,0.074620884,259.2091846,0.059699663,0.019964508,-0.012792152,4.26,1.483333333,1.644444444,1.011111111,0.064876957,-0.239495798,5,39.80534135,9.376358481,34.00748705,0.766798419,0.881422925,0.43083004
멜파스,신규상장,43200,2009-12-18,5149001,,2.22437E+11,0.226600577,0.055010817,0.151205778,1.78738381,1.016412539,0.630556887,39.37591458,5.883409414,4.048211268,-0.011689779,-0.789675095,77.89956865,11.77886489,85.85135317,140.756834,145.1270333,21.2832466,21.94404598,155.6455922,160.4618607,0.105909091,8.029545455,83.305,80.94181818,225.7063981,0.063846154,5.962153846,81.77353846,80.43307692,387.2198572,986.9474536,0.388598296,0.087755899,0.061402486,96.74129539,0.076530811,0.00374082,0.062630094,262.476814,0.020495154,0.019964508,0.013670447,4.2,0.789351852,0.844907407,0.25,0.031047865,-0.322459222,5,93.22703007,14.09646562,103.2643882,0.49516441,0.541586074,0.044487427
위메이드,신규상장,62000,2009-12-18,7140000,,4.4268E+11,0.923238706,0.452763861,0.326545698,4.419111071,4.419058388,0.443570986,66.42526094,3.389258809,78397.97452,0.842309722,1.505689449,17.99525728,5.876273851,12.49076352,18.19842954,15.01198281,5.942618879,4.902098408,11.23923486,9.027230127,0.035909091,7.017272727,69.80590909,71.91,76.83318842,0.016461538,5.186615385,67.67138462,71.55815385,108.5251612,986.9474536,0.388598296,0.087755899,0.061402486,96.74129539,0.076530811,0.00374082,0.062630094,262.476814,0.020495154,0.019964508,0.013670447,4.2,0.011290323,-0.219354839,-0.254032258,-0.228070175,-0.044421488,4,14.71547652,4.805275553,8.82139793,0.236686391,-0.045364892,-0.087771203
ITX-AI,신규상장,6000,2009-12-22,5733000,,34398000000,0.320826243,0.119995039,0.379833031,1.366171338,0.796114902,1.481698433,8.694241789,5.561936169,6.064918946,0.241055825,0.33827897,7.787735641,2.958039236,5.318453787,8.711605601,7.785506987,3.308955563,2.957192719,7.364071431,6.731782239,0.090833333,6.026666667,93.28333333,98.82166667,234.2421703,0.040923077,4.991692308,94.83230769,98.52630769,296.5763837,983.2625078,0.385475668,0.087755899,0.075079348,101.4965244,0.06607122,0.00374082,0.10873086,262.0480725,0.027867702,0.019964508,0.061821097,4.31,-0.075,-0.173333333,-0.255833333,-0.106306306,-0.099798387,3,11.04560505,4.195485649,8.95759787,-0.347826087,-0.417156287,-0.475323149
디와이피엔에프,신규상장,12000,2009-12-22,6500000,,78000000000,0.222935035,0.174025326,0.473877567,1.142358333,1.135892088,2.128681201,16.03489893,2.64807609,336.5182974,0.737009073,1.173375944,17.99648792,8.528131902,11.66799734,18.44640011,15.74692693,8.741335199,7.462115414,12.15356205,10.40339156,0.059166667,7.525,94.71708333,94.045,156.0686711,0.029384615,5.570153846,95.67138462,92.21523077,229.3612169,983.2625078,0.385475668,0.087755899,0.075079348,101.4965244,0.06607122,0.00374082,0.10873086,262.0480725,0.027867702,0.019964508,0.061821097,4.31,0.025,-0.125,-0.330833333,-0.146341463,-0.235238095,4,21.67077087,10.26929217,14.24404347,-0.148788927,-0.273356401,-0.444290657
KPX생명과학,신규상장,6200,2009-12-22,15000000,,93000000000,0.15459907,0.118246623,0.225630244,4.201465405,2.688925293,0.25201572,inf,4.768153106,4.957202103,0.333647835,1.614646127,14.07065587,3.174765516,12.60097246,12.20969816,10.45086618,2.754877174,2.358031484,10.08008082,8.504852381,0.05,5.263333333,92.98208333,96.76791667,125.3892343,0.024461538,4.239538462,93.21907692,97.98892308,172.6531712,983.2625078,0.385475668,0.087755899,0.075079348,101.4965244,0.06607122,0.00374082,0.10873086,262.0480725,0.027867702,0.019964508,0.061821097,4.31,-0.132258065,-0.257258065,-0.372580645,-0.144052045,-0.155266015,3,14.66071564,3.307900844,12.27523787,-0.167182663,-0.287151703,-0.397832817
글로벌에스엠,신규상장,3200,2009-12-23,31694020,,1.01421E+11,0.263819699,0.130173266,0.186284093,1.767234676,1.44116946,0.706123518,39.29163155,3.713713293,8.425984664,,,10.14141098,1.889183546,,11.61508477,11.92261121,2.16370553,2.220992815,,,0.066956522,7.186086957,90.73217391,88.20043478,160.1229829,0.029230769,5.215230769,91.15430769,89.15953846,194.4850912,982.3041428,0.416341953,0.087755899,0.101905717,101.9607074,0.075171112,0.00374082,0.118723383,261.884933,0.035363071,0.019964508,0.08387805,4.28,0.1453125,0.103125,-0.0015625,-0.036834925,-0.09490085,4,11.5675469,2.154849982,,0.004109589,-0.032876712,-0.124657534
코디,신규상장,6000,2010-01-05,4868354,,29210124000,0.297837907,0.112030281,0.19587005,1.046079512,0.586486169,1.195992993,4.65929927,35.50135128,5.581725942,0.77402056,0.902492358,19.5672868,3.832645446,11.57929546,49.96771177,19.6663018,9.787178209,4.531407114,31.09056346,12.24907968,0.3725,13.90708333,92.97416667,96.07125,869.5363364,0.229692308,9.590615385,94.99769231,96.08692308,1413.073681,975.6888057,0.410946115,0.089032689,0.148974426,110.0284558,-0.067005571,0.002667916,0.058663461,258.9703335,-0.05244893,0.024119966,0.110706772,4.36,1.158333333,1.258333333,0.841666667,0.046332046,-0.184501845,5,25.79620643,5.052704246,16.78852253,0.637168142,0.713021492,0.396965866
승화프리텍,신규상장,6700,2010-01-06,5334000,,35737800000,0.175886315,0.092117465,0.257025893,1.033174383,1.033174383,1.526689681,8.40919834,5.099669146,,-0.077289469,0.220882565,19.66118405,5.053433379,8.654837287,16.66798886,11.61136091,4.284104715,1.542011834,8.550854422,4.826739466,0.040434783,5.46173913,96.96695652,99.03695652,105.5469681,0.019384615,4.601384615,98.53969231,99.35646154,150.7075757,974.9977066,0.388105967,0.089032689,0.137830875,109.3495215,-0.077441015,0.002667916,0.026147547,257.1674525,-0.060710046,0.024119966,0.071356586,4.43,-0.152238806,-0.17761194,-0.444776119,-0.029929577,-0.324863884,3,21.95009801,5.641743533,10.87570827,-0.240641711,-0.263368984,-0.502673797
폴라리스우노,신규상장,6500,2010-01-15,10500000,,68250000000,0.467820757,0.31883438,0.360357674,5.246947221,4.404839717,0.356931817,70.58632961,5.268461588,8.343255025,0.801960111,1.810366979,14.48822495,5.220943042,12.32269917,12.37071515,10.82153616,4.457882136,2.70832039,9.863000547,7.164644647,0.068636364,10.43954545,92.98,96.98818182,165.2335286,0.030461538,6.652461538,93.13107692,95.95630769,233.1272079,968.6758504,0.465880297,0.089032689,0.172012414,99.61306416,-0.083804571,0.002667916,-0.075794902,242.5809593,-0.075204102,0.024119966,0.042133861,4.24,-0.146153846,-0.262307692,-0.301538462,-0.136036036,-0.053180396,3,14.97859564,5.397651884,12.08120506,-0.174107143,-0.286458333,-0.324404762
아세아텍,신규상장,4100,2010-01-26,17500000,,71750000000,0.223632622,0.086664219,0.171907677,2.281267411,0.931711078,0.57017635,15.01494954,15.09223442,3.339587689,0.177019918,-0.049954626,10.53767863,1.811507849,7.959663091,8.558651177,8.456638164,1.471297838,0.897025315,5.680692403,3.727487521,0.045,8.355,89.68333333,90.57708333,122.148327,0.030923077,6.288461538,90.91415385,91.23092308,212.0368314,968.0751412,0.448828048,0.089032689,0.19094642,88.00438651,-0.028808397,0.002667916,-0.106113726,223.3179013,-0.008408834,0.024119966,0.010356664,4.21,-0.187804878,-0.123170732,-0.27804878,0.07957958,-0.176634214,3,8.738562763,1.502226021,5.816602488,-0.020588235,0.057352941,-0.129411765
우리넷,신규상장,6700,2010-01-27,5528580,,37041486000,0.283992631,0.184237979,0.489036844,2.562296687,1.929931735,0.559897796,81.62631433,4.106328889,8.230596008,2.340266509,3.990579145,5.743865212,2.808961715,5.101014066,5.656487842,6.467672536,2.766230961,1.874325446,4.55276217,5.641584117,0.133043478,8.621304348,97.35391304,97.84217391,377.7059125,0.057846154,6.288153846,96.17246154,97.25553846,451.2965991,967.9006719,0.448828048,0.089032689,0.19094642,86.1725953,-0.018201886,0.002667916,-0.098292996,221.6093066,0.005441202,0.024119966,0.014537588,4.23,-0.107462687,-0.143283582,-0.385820896,-0.040133779,-0.283101045,3,7.972827831,3.899006559,6.610048283,-0.356989247,-0.382795699,-0.557526882
스타플렉스,신규상장,15000,2010-01-27,5400000,,81000000000,0.179735696,0.073548042,0.144980748,0.74748616,0.414743333,1.2806899,3.502958171,11.54380764,6.54695853,0.240047346,0.410513392,19.27360404,2.794301529,7.825929496,12.69488053,7.626009258,1.840513274,1.655388829,7.345918699,4.046733559,0.074347826,8.131304348,93.32782609,94.65173913,201.0103164,0.043692308,6.356769231,92.11292308,95.28184615,320.2252019,967.9006719,0.448828048,0.089032689,0.19094642,86.1725953,-0.018201886,0.002667916,-0.098292996,221.6093066,0.005441202,0.024119966,0.014537588,4.23,-0.341333333,-0.243333333,-0.26,0.148785425,-0.022026432,2,17.15350759,2.486928361,9.155809815,-0.259925094,-0.149812734,-0.168539326
금강제강,신규상장,15000,2010-02-02,5600000,,84000000000,0.186792151,0.148156897,0.481929001,1.125541436,0.912311137,1.342181087,18.24451474,4.809918671,17.32650585,0.884200025,6.013900748,6.092144557,2.935981141,4.173763708,5.787537329,11.55568127,2.789182084,2.670563417,4.532472208,9.584994752,0.053333333,7.03952381,89.17761905,88.02190476,118.2671925,0.03546875,4.91625,85.61046875,84.200625,228.0143237,967.4978044,0.404079066,0.090087815,0.122844622,74.51863256,0.006479225,0.0134594,-0.076924267,216.4974706,0.037765757,0.029831425,0.083659393,4.27,-0.05,0.186666667,-0.206666667,0.249122807,-0.331460674,3,6.396751785,3.082780198,4.949791785,-0.095238095,0.13015873,-0.244444444
모베이스,신규상장,13200,2010-02-04,6000000,,79200000000,0.168874139,0.091503189,0.240873243,1.415127995,1.236279327,0.915470159,21.43946629,10.46194349,27.53836563,0.828049022,1.713515392,10.28100105,2.476418059,5.918937767,11.21563751,6.510944627,2.701546973,2.539509821,6.48295615,8.207554146,0.101904762,8.601904762,93.98761905,94.36809524,223.1597382,0.05265625,6.36515625,93.1896875,93.86203125,329.1021249,967.1911229,0.393818623,0.090087815,0.123288813,73.3830789,-0.016736726,0.0134594,-0.072416084,214.8346033,0.005346454,0.029831425,0.054976431,4.26,0.090909091,0.337121212,-0.321969697,0.225694444,-0.492917847,4,11.60506936,2.795350688,6.707157354,-0.033557047,0.184563758,-0.399328859
지스마트글로벌,신규상장,17500,2010-02-04,4697433,,82205077500,0.290053608,0.158189737,0.688154285,1.807412132,1.082007158,0.94323356,17.2221288,9.025877753,6.757882139,4.74703054,4.42438486,7.713612343,5.308155387,7.100789625,4.76040076,6.216156676,3.275890181,1.856917543,4.760753254,4.975716588,0.090952381,7.686666667,93.82857143,96.53380952,212.5781321,0.0459375,5.34328125,92.4903125,96.7053125,345.7985778,967.1911229,0.393818623,0.090087815,0.123288813,73.3830789,-0.016736726,0.0134594,-0.072416084,214.8346033,0.005346454,0.029831425,0.054976431,4.26,-0.382857143,-0.530857143,-0.673142857,-0.239814815,-0.303288672,2,6.810017754,4.686342898,6.647433848,-0.300970874,-0.468608414,-0.629773463
차이나하오란,신규상장,4700,2010-02-05,40000000,,1.88E+11,0.165090756,0.117714225,0.533539316,1.171268078,0.943545972,3.819313472,2.667108351,4.74863418,10.47489894,,,18.37645398,9.804560685,10.80827142,22.01264593,10.56161624,11.74461205,4.181675012,13.59001213,10.69454302,0.113809524,9.13047619,92.41,91.51761905,246.5898557,0.05109375,6.08265625,88.55546875,88.505625,327.7965315,967.9787155,0.427320678,0.090087815,0.146821552,72.81248233,0.027967107,0.0134594,-0.096162847,213.9911891,0.043468645,0.029831425,0.02344799,4.22,0.19787234,-0.023404255,-0.139361702,-0.184724689,-0.118736383,4,19.54941912,10.43038371,12.14133014,0.126,-0.082,-0.191
하이소닉,신규상장,13000,2010-02-09,4762169,,61908197000,0.181519176,0.101778111,0.312790075,1.257890847,0.967762634,1.100879,9.305450223,10.9709461,15.45697025,0.803142186,0.724623438,22.54394468,7.051522147,12.68726074,18.92350904,5.064915015,5.919085812,2.098494562,10.55410118,3.004488327,0.091428571,6.572857143,94.50190476,99.44571429,205.6497514,0.0625,5.48125,92.71203125,96.70953125,418.7064285,971.7362628,0.430247061,0.090087815,0.191694739,71.51141026,0.05480456,0.0134594,-0.037946989,212.2673725,0.017324919,0.029831425,0.30201537,4.27,-0.211538462,-0.476923077,-0.339230769,-0.336585366,0.263235294,2,21.67686988,6.780309757,12.10364679,-0.18,-0.456,-0.3128
인포바인,신규상장,33000,2010-02-09,2970000,,98010000000,1,0.521566183,0.441734611,3.257908899,3.257908899,0.350846613,1835.949232,3.029227432,,0.588212105,1.025979926,27.90187627,12.32522446,20.63310085,27.88849612,8.176149014,12.31931398,3.701379066,19.32871345,4.920782955,0.08,8.423809524,89.47952381,91.12,167.7117429,0.05546875,7.05140625,92.4340625,93.8465625,378.1085381,971.7362628,0.430247061,0.090087815,0.191694739,71.51141026,0.05480456,0.0134594,-0.037946989,212.2673725,0.017324919,0.029831425,0.30201537,4.27,-0.012121212,-0.460606061,-0.504545455,-0.45398773,-0.081460674,3,25.8726489,11.4288445,17.83792514,0.065359477,-0.418300654,-0.465686275
이미지스,신규상장,6000,2010-02-26,4913521,,29481126000,0.475212336,0.226822607,0.384857574,7.272295944,5.952564014,0.155340408,inf,4.931923262,9.600741766,2.690508411,5.06964143,9.824062035,3.780864682,8.169989844,32.96337574,13.27419676,12.68620482,4.352077557,26.5593019,9.795627618,0.346666667,11.94333333,94.92428571,99.63190476,630.6689952,0.23703125,10.6490625,97.59375,99.23296875,1509.384726,981.0365454,0.455653144,0.090087815,0.30133346,73.3236809,0.034771118,0.0134594,0.049971751,211.642679,-0.086839043,0.029831425,0.173341303,4.1,1.283333333,0.205,0.593333333,-0.472262774,0.322268326,5,11.29767134,4.347994384,8.539550986,0.985507246,0.047826087,0.385507246
삼기,신규상장,6000,2010-03-19,3859000,,23154000000,0.129093427,0.070799835,0.020088266,0.383552573,0.174767409,3.319939889,1.461377032,5.459203007,3.236218649,,,87.635831,1.760451875,8.495301489,12.24908024,13.05292613,1.287535435,1.372029948,6.347317381,6.547398585,0.407727273,8.879090909,96.15772727,98.77272727,1043.508351,0.152424242,5.053030303,93.69681818,93.20318182,1292.401587,983.6469276,0.280372646,0.079759931,0.043557444,70.31354441,-0.047158725,0.007830181,0.096444163,208.9875495,-0.061317715,0.022251984,0.050842295,3.79,0.066666667,0.136666667,0.111666667,0.065625,-0.021994135,4,114.2186997,2.294455611,21.91747035,-0.181585678,-0.127877238,-0.147058824
지트리비앤티,신규상장,11000,2010-03-26,4182000,,46002000000,0.343154175,0.160539406,0.155521925,12.19266807,12.1926693,0.284411724,245.9643521,3.117534443,,0.021734029,-0.460389972,23.73369476,3.691109899,28.59708472,27.33251783,17.20177796,7.026871427,4.422376408,31.34941679,19.81515469,0.278181818,9.926363636,94.80727273,97.16136364,624.7768962,0.133333333,8.210757576,94.92712121,97.3380303,978.2311283,983.8806005,0.186673532,0.079759931,-0.019815727,66.32162258,-0.013303854,0.007830181,0.076501965,201.7384666,-0.050585141,0.022251984,0.047952149,3.84,1.136363636,0.336363636,0.040909091,-0.374468085,-0.221088435,5,54.58749794,8.489552768,65.53367064,-0.071146245,-0.418972332,-0.54743083
씨케이에이치,신규상장,3700,2010-03-31,80000000,,2.96E+11,0.695434992,0.47592419,0.608296289,1.253688021,1.020236307,0.501835356,inf,4.51844534,14.85249547,1.309990313,1.49331538,8.871142342,5.396282967,6.348564567,5.117756724,5.090534614,1.231065681,1.224517459,2.375748017,2.355639364,0.078695652,7.412608696,93.15130435,95.70086957,200.5052003,0.038333333,5.691666667,94.13409091,93.40060606,281.4697216,971.5830473,0.203089408,0.084981663,-0.056350543,65.45339387,0.015531082,0.008259738,0.072373606,198.2432824,-0.049947648,0.024930156,0.045063245,3.89,-0.237837838,-0.241891892,-0.252702703,-0.005319149,-0.01426025,2,8.355657044,5.082715173,5.857111212,-0.190817791,-0.195121951,-0.206599713
케이씨에스,신규상장,1600,2010-04-14,12000000,,19200000000,0.180149522,0.045841463,0.186401815,2.285307946,2.243699244,0.664109214,inf,3.152725331,76.07394448,-0.38929559,-0.729309519,9.058979619,1.688610245,15.14593969,25.08204982,17.63670095,4.675339615,3.28751307,35.32594356,22.87242722,0.38,12.78608696,93.86173913,99.10565217,978.2017111,0.194090909,10.59015152,97.22257576,99.08060606,1608.758932,955.2558328,0.021152788,0.084981663,-0.190670082,69.94292995,0.029998627,0.008259738,0.051755085,191.8922449,-0.019070415,0.024930156,-0.016318232,3.87,1.76875,0.946875,0.81875,-0.296839729,-0.065810594,5,20.83565312,3.883803563,28.22317759,0.203804348,-0.153532609,-0.20923913
애머릿지,신규상장,7500,2010-04-21,7000000,,52500000000,0.205730512,0.070457626,0.422559015,0.986991615,0.593867398,1.282311206,5.891127423,7.4195826,8.165791448,-0.18254347,1.784362457,11.00307373,4.649448004,14.26318916,8.949166638,8.802458988,3.781551043,3.719558403,14.45086241,14.26072459,0.180434783,10.41521739,97.01913043,99.53956522,477.5542029,0.086363636,6.993030303,98.34878788,99.29075758,721.5846678,943.0533408,0.061123514,0.084981663,-0.161226295,75.16117692,-0.06769511,0.008259738,0.015184838,192.3380791,-0.037326305,0.024930156,0.000471804,3.8,-0.186666667,-0.2,-0.405333333,-0.016393443,-0.256666667,3,18.70522535,7.904061607,27.09502762,-0.521568627,-0.529411765,-0.650196078
